
## 🏗️ System Architecture Core (Pass 1 & Pass 2)
| ID | Component | Phase | Status | Legacy Path / Notes |
| P4-COR1333 | SemanticSearch | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/semantic_search.py |
| P4-COR1334 | LightingBridge | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/lighting_bridge.py |
| P4-COR1335 | ExportSharePipeline | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/export_share_pipeline.py |
| P4-COR1336 | GistLoader | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/gist_loader.py |
| P4-COR1337 | ThreadManager | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/thread_manager.py |
| P4-COR1338 | BurstCreditManager | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/burst_credit_manager.py |
| P4-COR1339 | CapabilityRegistry | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/capability_registry.py |
| P4-COR1340 | IntelligentErrorHandler | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/intelligent_error_handler.py |
| P4-COR1341 | HotplugDetector | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/hotplug_detector.py |
| P4-COR1342 | Texture3D | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/texture3d.py |
| P4-COR1343 | ApplicationStateManager | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/application_state_manager.py |
| P4-COR1344 | MultiCoordinator | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/multi_node_coordinator.py |
| P4-COR1345 | GlUtils | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/gl_utils.py |
| P4-COR1346 | UnifiedShaderManager | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/unified_shader_manager.py |
| P4-COR1347 | InputValidation | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/input_validation.py |
| P4-COR1348 | WebsocketBrushHandler | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/websocket_brush_handler.py |
| P4-COR1349 | NodeDiscovery | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/node_discovery.py |
| P4-COR1350 | TestFlashCalibration | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/test_flash_calibration.py |
| P4-COR1351 | LoggingConfig | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/logging_config.py |
| P4-COR1352 | DepthCalibration | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/depth_calibration.py |
| P4-COR1353 | DirectorTool | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/director_tool.py |
| P4-COR1354 | CodeOverlay | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/code_overlay.py |
| P4-COR1355 | RenderPipeline | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/render_pipeline.py |
| P4-COR1356 | ShadowObserver | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/shadow_observer.py |
| P4-COR1357 | FeedbackLoopCoordinator | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/feedback_loop_coordinator.py |
| P4-COR1358 | OrchestraOverlay | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/orchestra_overlay.py |
| P4-COR1359 | MoodMapper | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/mood_mapper.py |
| P4-COR1360 | MinimalShaderTest | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/minimal_shader_test.py |
| P4-COR1361 | BrushEngines | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/brush_engines.py |
| P4-COR1362 | TestSensorIntegration | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/test_sensor_integration.py |
| P4-COR1363 | HapVideoManager | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/hap_video_manager.py |
| P4-COR1364 | PluginLoader | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/plugin_loader.py |
| P4-COR1365 | LatentSpaceMapping | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/latent_space_mapping.py |
| P4-COR1366 | PerformanceMonitor | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/performance_monitor.py |
| P4-COR1367 | SafetyLoop | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/safety_loop.py |
| P4-COR1368 | HapPlayer | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/hap_player.py |
| P4-COR1369 | MoodDictionary | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/mood_dictionary.py |
| P4-COR1370 | ProjectManifest | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/project_manifest.py |
| P4-COR1371 | RhythmConsciousness | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/rhythm_consciousness.py |
| P4-COR1372 | NdiManager | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/ndi_manager.py |
| P4-COR1373 | ShaderManager | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/shader_manager.py |
| P4-COR1374 | Schema | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/api/schema.py |
| P4-COR1375 | Rbac | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/api/rbac.py |
| P4-COR1376 | ApiEndpoints | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/api/api_endpoints.py |
| P4-COR1377 | Auth | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/api/auth.py |
| P4-COR1378 | SocketHandlers | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/api/socket_handlers.py |
| P4-COR1379 | Models | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/api/models.py |
| P4-COR1380 | WebrtcStreaming | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/api/webrtc_streaming.py |
| P4-COR1381 | Auth | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/api/superadmin/auth.py |
| P4-COR1382 | Routes | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/api/superadmin/routes.py |
| P4-COR1383 | QuantumAnalyzer | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/audio/quantum_analyzer.py |
| P4-COR1384 | RhythmEngine | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/audio/rhythm_engine.py |
| P4-COR1385 | QuantumReactor | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/audio/quantum_reactor.py |
| P4-COR1386 | SqlitePool | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/utils/sqlite_pool.py |
| P4-COR1387 | CircuitBreaker | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/utils/circuit_breaker.py |
| P4-COR1388 | RhythmicUtils | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/utils/rhythmic_utils.py |
| P4-COR1389 | ManifestConverter | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/utils/manifest_converter.py |
| P4-COR1390 | MemoryPool | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/utils/memory_pool.py |
| P4-COR1391 | ThreadSafe | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/utils/thread_safe.py |
| P4-COR1392 | CommandQueue | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/utils/command_queue.py |
| P4-COR1393 | PtzController | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/inputs/ptz_controller.py |
| P4-COR1394 | Security | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/shaders/security.py |
| P4-COR1395 | QuantumTimelineApi | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/timeline/quantum_timeline_api.py |
| P4-COR1396 | TimelineService | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/timeline/timeline_service.py |
| P4-COR1397 | QuantumTimeline | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/timeline/quantum_timeline.py |
| P4-COR1398 | SessionManager | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/collaboration/session_manager.py |
| P4-COR1399 | Audience | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/audience/audience.py |
| P4-COR1400 | ReneCartesian | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/sequencers/rene_cartesian.py |
| P4-COR1401 | CslCrossModulator | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/modifiers/csl_cross_modulator.py |
| P4-COR1402 | VRoots | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/modifiers/v_roots.py |
| P4-COR1403 | VMathsGui | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/modifiers/v_maths_gui.py |
| P4-COR1404 | ColorModifiers | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/modifiers/color_modifiers.py |
| P4-COR1405 | VMimeophon | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/modifiers/v_mimeophon.py |
| P4-COR1406 | VStagesSegmenterator | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/modifiers/v_stages_segment_generator.py |
| P4-COR1407 | CeisVisualStrikeEnvelope | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/modifiers/ceis_visual_strike_envelope.py |
| P4-COR1408 | ScionFlux | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/modifiers/scion_flux.py |
| P4-COR1409 | VMarbles | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/modifiers/v_marbles.py |
| P4-COR1410 | VRcd | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/modifiers/v_rcd.py |
| P4-COR1411 | LogicModule | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/modifiers/logic_module.py |
| P4-COR1412 | OchdMultiDriftEngine | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/modifiers/ochd_multi_drift_engine.py |
| P4-COR1413 | VGrids | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/modifiers/v_grids.py |
| P4-COR1414 | Harness | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/visual_testing/harness.py |
| P4-COR1415 | Gamepad | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/input/gamepad.py |
| P4-COR1416 | Keyboard | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/input/keyboard.py |
| P4-COR1417 | SecurityManager | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/coordination/security_manager.py |
| P4-COR1418 | LoadBalancer | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/coordination/load_balancer.py |
| P4-COR1419 | NodeHealthMonitor | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/coordination/node_health_monitor.py |
| P4-COR1420 | FrameSyncBarrier | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/coordination/frame_sync_barrier.py |
| P4-COR1421 | NodeDiscoveryService | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/coordination/node_discovery_service.py |
| P4-COR1422 | SynchronizationEngine | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/coordination/synchronization_engine.py |
| P4-COR1423 | RealTimeSynchronizationEngine | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/coordination/real_time_synchronization_engine.py |
| P4-COR1424 | ZmqCoordinator | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/coordination/zmq_coordinator.py |
| P4-COR1425 | NodeTemplates | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/coordination/node_templates.py |
| P4-COR1426 | CalibrationLoader | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/vision/calibration_loader.py |
| P4-COR1427 | AutoCalibrator | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/vision/auto_calibrator.py |
| P4-COR1428 | OutputWarper | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/vision/output_warper.py |
| P4-COR1429 | DepthProcessor | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/vision/depth_processor.py |
| P4-COR1430 | StructuredLight | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/vision/structured_light.py |
| P4-COR1431 | Texture3DWebsocket | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/texture_3d_websocket.py |
| P4-COR1432 | ShaderHotReload | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/shader_hot_reload.py |
| P4-COR1433 | PluginIsolation | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/plugin_isolation.py |
| P4-COR1434 | PluginApi | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/plugin_api.py |
| P4-COR1435 | Texture3DIntegration | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/texture_3d_integration.py |
| P4-COR1436 | SatanonautVideo | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/satanonaut_video.py |
| P4-COR1437 | SimpleMimeophonVideo | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/simple_mimeophon_video.py |
| P4-COR1438 | MidiPresets | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/midi_presets.py |
| P4-COR1439 | Automation | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/automation.py |
| P4-COR1440 | GpuCompatibility | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/gpu_compatibility.py |
| P4-COR1441 | Masking | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/masking.py |
| P4-COR1442 | MarketplaceClient | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/marketplace_client.py |
| P4-COR1443 | MimeophonVideo | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/mimeophon_video.py |
| P4-COR1444 | MimeophonControlBridge | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/mimeophon_control_bridge.py |
| P4-COR1445 | TimeMachineTop | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/time_machine_top.py |
| P4-COR1446 | ChromaticAberration | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/chromatic_aberration.py |
| P4-COR1447 | Texture3DTop | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/texture_3d_top.py |
| P4-COR1448 | PlanetaryLfos | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/planetary_lfos.py |
| P4-COR1449 | PluginLoader | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/plugin_loader.py |
| P4-COR1450 | SatanonautPlugin | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/satanonaut_plugin.py |
| P4-COR1451 | UseMaskManager | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/examples/use_mask_manager.py |
| P4-COR1452 | UseVolumetricDatamosh | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/examples/use_volumetric_datamosh.py |
| P4-COR1453 | UseRecorder | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/examples/use_recorder.py |
| P4-COR1454 | RunDepthDemo | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/examples/run_depth_demo.py |
| P4-COR1455 | TimeMachineDemo | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/examples/time_machine_demo.py |
| P4-COR1456 | UseShaderManager | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/examples/use_shader_manager.py |
| P4-COR1457 | UseMidiPresets | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/examples/use_midi_presets.py |
| P4-COR1458 | UseSequencer | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/examples/use_sequencer.py |
| P4-COR1459 | RunMlDemo | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/examples/run_ml_demo.py |
| P4-COR1460 | UseMls | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/examples/use_ml_effects.py |
| P4-COR1461 | UsePresetManager | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/examples/use_preset_manager.py |
| P4-COR1462 | UseAutomation | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/core_plugins/examples/use_automation.py |
| P4-COR1463 | RenderEngine | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/scene/render_engine.py |
| P4-COR1464 | Material | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/scene/material.py |
| P4-COR1465 | SceneGraph | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/scene/scene_graph.py |
| P4-COR1466 | SceneManager | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/scene/scene_manager.py |
| P4-COR1467 | TestTimeline | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/automation/test_timeline.py |
| P4-COR1468 | AutoDirector | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/automation/auto_director.py |
| P4-COR1469 | AutomationBridge | P0 | ⬜ PENDING SKELETON (Pass 1) | DB: /home/happy/Desktop/claude projects/VJlive-2/core/automation/automation_bridge.py |
